year,rank,quota,institute,course,allottedCategory,candidateCategory,remarks
2024,889847,Deemed/Paid Seats,"BVDU Dental College and Hospital, Navi Mumbai,Bharati Vidyapeeth Dental College and Hospital, Sec.7, Belapur Navi Mumbai., Maharashtra, 400614",BDS,Open,General,
2024,890045,Deemed/Paid Seats,"Vinayaka Missions Medical College and Hospital, Karaikal,KEEZHAKASAKUDIMEDU KOTTUCHERRY(P.O), KARAIKAL - 609 609, U.T. OF PUDUCHERRY, Puducherry, 609609",MBBS,Open,General,
2024,890064,Deemed/Paid Seats,"K M Shah Dental Collegel, SumanDeep Vidyapeeth Vadodara,Sumandeep Vidyapeeth Piparia Waghodia Vadodara Gujarat, Gujarat, 391760",BDS,Open,General,
2024,890110,Deemed/Paid Seats,"Aarupadai Veedu Medical College and Hospt., Puducherry,PONDY - CUDDALORE MAIN ROAD, KIRUMAMPAKKAM, PUDUCHERRY, Puducherry, 607403",MBBS,Open,OBC,
2024,890160,Deemed/Paid Seats,"Meenakshi Ammal Dental College and Host., Chennai1,ALAPAKKAM MAIN ROAD MADURAVOYAL CHENNAI, Tamil Nadu, 600095",BDS,Open,SC,
2024,890443,Non-Resident Indian,"MM Inst. Med. and Research, Mullana,M.M. INSTITUTE OF MEDICAL SCIENCES AND RESEARCH, MULLANA, AMBALA, HARYANA., Haryana, 133207",MBBS,Open,General,
2024,890554,Non-Resident Indian,"JLN Medical College, Datta Meghe, Wardha,Sawangi (Meghe), Wardha, Maharashtra State,India, Maharashtra, 442107",MBBS,Open,OBC,
2024,890654,Deemed/Paid Seats,"Shri Sathya Sai Medical College and RI, Chennai,SBV Chennai Campus, Shri Sathya Sai Nagar, Ammapettai, Chennai, Tamil Nadu, 603108",MBBS,Open,General,
2024,890704,Deemed/Paid Seats,"VMKV Medical College and Hospital, Salem,Sankari Main Road, NH-47 Seeragapadi, Salem, Tamil Nadu, 636308",MBBS,Open,OBC,
2024,890783,Non-Resident Indian,"Bharati Vidyapeeth DU Medical College,Dhankawadi, Pune-Satara Road, Pune Maharashtra, 411043",MBBS,Open,General,
2024,891189,Deemed/Paid Seats,"SATHYABAMA UNIV. Dental College and Hospt. Chennai,JEPPIAAR NAGAR RAJIV GANDHI SALAI, CHENNAI, Tamil Nadu, 600119",BDS,Open,OBC,
2024,891307,Deemed/Paid Seats,"Meenakshi Medical College Hospital and Research Institute, Kanchipuram,Enathur Karaipettai Post, Kanchipuram, Tamil Nadu, 631552",MBBS,Open,OBC,
2024,891515,Deemed/Paid Seats,"BVDU Dental College and Hospital, Navi Mumbai,Bharati Vidyapeeth Dental College and Hospital, Sec.7, Belapur Navi Mumbai., Maharashtra, 400614",BDS,Open,OBC,
2024,891719,Non-Resident Indian,"Amrita Institute of Medical Science, Kochi,Amrita School of Medicine Amrita Institute of Medical Sciences AIMS Ponekkara P.O Kochi 682041, Kerala, 682041",MBBS,Open,General,
2024,891754,Deemed/Paid Seats,"SATHYABAMA UNIV. Dental College and Hospt. Chennai,JEPPIAAR NAGAR RAJIV GANDHI SALAI, CHENNAI, Tamil Nadu, 600119",BDS,Open,OBC,
2024,892276,Deemed/Paid Seats,"BVDU Dental College and Hospital, Sangli,Sangli-Miraj Road, Wanlesswadi Sangli. Maharashtra, 416414",BDS,Open,SC,
2024,892491,Deemed/Paid Seats,"Mahatma Gandhi Medical College, Pondicherry,SBV Pondicherry Campus Pillaiyarkuppam, Puducherry, 607402",MBBS,Open,OBC,
2024,892733,Deemed/Paid Seats,"BHAARATH MEDICAL COLLEGE AND HOSPITAL,173, AGARAM MAIN ROAD SELAIYUR, TAMBARAM CHENNAI - 600073, Tamil Nadu, 600073",MBBS,Open,OBC,
2024,892776,Deemed/Paid Seats,"Sharad Pawar Dental College and Hospital, Wardha,Sawangi (Meghe), Wardha Maharashtra State, INDIA, Maharashtra, 442107",BDS,Open,SC,
2024,892905,Deemed/Paid Seats,"Yenepoya Dental College, Yenepoya,University Road Deralakatte Mangaluru Karnataka, 575018",BDS,Open,OBC,
2024,892997,Deemed/Paid Seats,"Sri Lakshmi Narayana Inst. of Med. Scien., Puducherry,OSUDU, AGARAM VILLAGE KOODAPAKKAM POST, VILLIANUR COMMUNE, PUDUCHERRY, Puducherry, 605502",MBBS,Open,SC,
2024,893069,All India,"Government Medical College Siddipet,Survey No 54, Ensanpalli Village, Siddipet Mandal, Siddipet, Telangana, 502114 PwD",MBBS,OBC,OBC PwD,
2024,893753,Deemed/Paid Seats,"Institute of Dental Sciences, Bhubaneswar,K8, Kalinga Nagar, PO-Mahalaxmi Vihar Bhubaneswar, Odisha, 751003",BDS,Open,General,
2024,893922,Deemed/Paid Seats,"Shri Sathya Sai Medical College and RI, Chennai,SBV Chennai Campus, Shri Sathya Sai Nagar, Ammapettai, Chennai, Tamil Nadu, 603108",MBBS,Open,OBC,
2024,893941,Non-Resident Indian,"Sri Siddhartha Medical College DU, Tumkur,SRI SIDDHARTHA MEDICAL COLLEGE B.H. ROAD, AGALAKOTE TUMKUR, Karnataka, 572107",MBBS,Open,OBC,
2024,894012,Deemed/Paid Seats,"Sri Lakshmi Narayana Inst. of Med. Scien., Puducherry,OSUDU, AGARAM VILLAGE KOODAPAKKAM POST, VILLIANUR COMMUNE, PUDUCHERRY, Puducherry, 605502",MBBS,Open,General,
2024,894031,Deemed/Paid Seats,"ACS Medical College and Hospital, Chennai,Periyar EVR High Raod, Velappanchavadi Chennai-77, Tamil Nadu, 600077",MBBS,Open,OBC,
2024,894391,Deemed/Paid Seats,"Meenakshi Ammal Dental College and Host., Chennai1,ALAPAKKAM MAIN ROAD MADURAVOYAL CHENNAI, Tamil Nadu, 600095",BDS,Open,General,
2024,894559,All India,"CHIKKABALLAPURA INSTITUTE OF MEDICAL SCIENCES, KARNATAKA,AROORU VILLAGE,PERESANDRA POST, CHIKKABALLAPUR KARANATAKA, Karnataka, PwD 562104",MBBS,OBC,OBC PwD,
2024,894577,Deemed/Paid Seats,"Meenakshi Medical College Hospital and Research Institute, Kanchipuram,Enathur Karaipettai Post, Kanchipuram, Tamil Nadu, 631552",MBBS,Open,General,
2024,894648,Deemed/Paid Seats,"Vinayaka Missions Medical College and Hospital, Karaikal,KEEZHAKASAKUDIMEDU KOTTUCHERRY(P.O), KARAIKAL - 609 609, U.T. OF PUDUCHERRY, Puducherry, 609609",MBBS,Open,General,
2024,894927,Non-Resident Indian,"Sri Siddhartha Medical College DU, Tumkur,SRI SIDDHARTHA MEDICAL COLLEGE B.H. ROAD, AGALAKOTE TUMKUR, Karnataka, 572107",MBBS,Open,OBC,
2024,894980,Deemed/Paid Seats,"Aarupadai Veedu Medical College and Hospt., Puducherry,PONDY - CUDDALORE MAIN ROAD, KIRUMAMPAKKAM, PUDUCHERRY, Puducherry, 607403",MBBS,Open,OBC,
2024,895101,Deemed/Paid Seats,"ACS Medical College and Hospital, Chennai,Periyar EVR High Raod, Velappanchavadi Chennai-77, Tamil Nadu, 600077",MBBS,Open,OBC,
2024,895552,Deemed/Paid Seats,"BVDU Dental College and Hospital, Navi Mumbai,Bharati Vidyapeeth Dental College and Hospital, Sec.7, Belapur Navi Mumbai., Maharashtra, 400614",BDS,Open,General,
2024,895575,Deemed/Paid Seats,"BVDU Dental College and Hospital, Sangli,Sangli-Miraj Road, Wanlesswadi Sangli. Maharashtra, 416414",BDS,Open,EWS,
2024,896182,Non-Resident Indian,"Bharati Vidyapeeth DU Medical College,Dhankawadi, Pune-Satara Road, Pune Maharashtra, 411043",MBBS,Open,General,
2024,896272,Deemed/Paid Seats,"SRM Katt. Dental College and Hospt. Chennai,SRM NAGAR POTHERI KATTANKULATHUR KANCHIPURAM, Tamil Nadu, 603203",BDS,Open,General,
2024,896347,Deemed/Paid Seats,"Sree Balaji Dental College and Hospital, Chennai,VELACHERY MAIN ROAD NARAYANAPURAM, PALLIKARANAI, CHENNAI - 600 100, Tamil Nadu, 600100",BDS,Open,OBC,
2024,896498,Deemed/Paid Seats,"Sri Lakshmi Narayana Inst. of Med. Scien., Puducherry,OSUDU, AGARAM VILLAGE KOODAPAKKAM POST, VILLIANUR COMMUNE, PUDUCHERRY, Puducherry, 605502",MBBS,Open,OBC,
2024,896503,Deemed/Paid Seats,"BVDU Dental College and Hospital, Sangli,Sangli-Miraj Road, Wanlesswadi Sangli. Maharashtra, 416414",BDS,Open,General,
2024,896607,Deemed/Paid Seats,"Yenepoya Dental College, Yenepoya,University Road Deralakatte Mangaluru Karnataka, 575018",BDS,Open,General,
2024,896751,Non-Resident Indian,"Bharati Vidyapeeth DU Medical College,Dhankawadi, Pune-Satara Road, Pune Maharashtra, 411043",MBBS,Open,General,
2024,896807,Deemed/Paid Seats,"Sree Balaji Medical College and Hospital, Chennai,NO 7 WORKS ROAD CHROMEPET CHENNAI, Tamil Nadu, 600044",MBBS,Open,OBC,
2024,897229,Deemed/Paid Seats,"Sree Balaji Dental College and Hospital, Chennai,VELACHERY MAIN ROAD NARAYANAPURAM, PALLIKARANAI, CHENNAI - 600 100, Tamil Nadu, 600100",BDS,Open,SC,
2024,897326,Deemed/Paid Seats,"Aarupadai Veedu Medical College and Hospt., Puducherry,PONDY - CUDDALORE MAIN ROAD, KIRUMAMPAKKAM, PUDUCHERRY, Puducherry, 607403",MBBS,Open,OBC,
2024,897375,Deemed/Paid Seats,"Thaimoogambigai Dental College and Hsopt. Chennai,Golden George Nagar Mogappair, Chennai 600 107, Tamil Nadu, 600107",BDS,Open,OBC,
2024,897473,Deemed/Paid Seats,"MM College of Dental Scie. and Res., Mullana,M.M. COLLEGE OF DENTAL SCIENCES AND RESEARCH, MULLANA, AMBALA, HARYANA, Haryana, 133207",BDS,Open,OBC,
2024,897614,Deemed/Paid Seats,"Meenakshi Medical College Hospital and Research Institute, Kanchipuram,Enathur Karaipettai Post, Kanchipuram, Tamil Nadu, 631552",MBBS,Open,General,
2024,897680,Deemed/Paid Seats,"Aarupadai Veedu Medical College and Hospt., Puducherry,PONDY - CUDDALORE MAIN ROAD, KIRUMAMPAKKAM, PUDUCHERRY, Puducherry, 607403",MBBS,Open,General,
2024,898058,Deemed/Paid Seats,"Santosh Dental College and Hospital, Ghaziabad,No.1, Santosh Nagar, Ghaziabad, NCR Delhi, Uttar Pradesh, 201009",BDS,Open,SC,
2024,898301,Non-Resident Indian,"JLN Medical College, Datta Meghe, Wardha,Sawangi (Meghe), Wardha, Maharashtra State,India, Maharashtra, 442107",MBBS,Open,General,
2024,898545,Deemed/Paid Seats,"Sree Balaji Medical College and Hospital, Chennai,NO 7 WORKS ROAD CHROMEPET CHENNAI, Tamil Nadu, 600044",MBBS,Open,OBC,
2024,898561,Deemed/Paid Seats,"Institute of Dental Sciences, Bhubaneswar,K8, Kalinga Nagar, PO-Mahalaxmi Vihar Bhubaneswar, Odisha, 751003",BDS,Open,General,
2024,898600,Deemed/Paid Seats,"Sree Balaji Medical College and Hospital, Chennai,NO 7 WORKS ROAD CHROMEPET CHENNAI, Tamil Nadu, 600044",MBBS,Open,OBC,
2024,898658,Deemed/Paid Seats,"Sri Lakshmi Narayana Inst. of Med. Scien., Puducherry,OSUDU, AGARAM VILLAGE KOODAPAKKAM POST, VILLIANUR COMMUNE, PUDUCHERRY, Puducherry, 605502",MBBS,Open,General,
2024,898672,Deemed/Paid Seats,"Aarupadai Veedu Medical College and Hospt., Puducherry,PONDY - CUDDALORE MAIN ROAD, KIRUMAMPAKKAM, PUDUCHERRY, Puducherry, 607403",MBBS,Open,General,
2024,898782,Deemed/Paid Seats,"BVDU Dental College and Hospital, Navi Mumbai,Bharati Vidyapeeth Dental College and Hospital, Sec.7, Belapur Navi Mumbai., Maharashtra, 400614",BDS,Open,SC,
2024,898811,Deemed/Paid Seats,"Institute of Dental Sciences, Bhubaneswar,K8, Kalinga Nagar, PO-Mahalaxmi Vihar Bhubaneswar, Odisha, 751003",BDS,Open,General,
2024,898826,Deemed/Paid Seats,"Dr. DY Patil Dental College and Hosp. Navi Mumbai,Dr. D. Y. Patil Vidyanagar, Sector 7 Nerul, Navi Mumbai, Maharashtra, 400706",BDS,Open,OBC,
2024,898944,Deemed/Paid Seats,"Sri Lakshmi Narayana Inst. of Med. Scien., Puducherry,OSUDU, AGARAM VILLAGE KOODAPAKKAM POST, VILLIANUR COMMUNE, PUDUCHERRY, Puducherry, 605502",MBBS,Open,OBC,
2024,898957,Deemed/Paid Seats,"BHAARATH MEDICAL COLLEGE AND HOSPITAL,173, AGARAM MAIN ROAD SELAIYUR, TAMBARAM CHENNAI - 600073, Tamil Nadu, 600073",MBBS,Open,General,
2024,898968,Non-Resident Indian,"JLN Medical College, Datta Meghe, Wardha,Sawangi (Meghe), Wardha, Maharashtra State,India, Maharashtra, 442107",MBBS,Open,General,
2024,899112,Deemed/Paid Seats,"Meenakshi Medical College Hospital and Research Institute, Kanchipuram,Enathur Karaipettai Post, Kanchipuram, Tamil Nadu, 631552",MBBS,Open,General,
2024,899119,Deemed/Paid Seats,"Kalinga Institute of Dental Sciences, Bhubaneswar,CAMPUS-5 KUSHABHADRA CAMPUS P.O-KIIT BHUBANESWAR ODISHA, Odisha, 751024",BDS,Open,General,
2024,899120,Non-Resident Indian,"Dr. DYP Edu. Soc. Deemed Uni., Kolhapur,869, E Ward, D. Y. Patil Vidyanagar, Kasaba Bavada, Kolhapur 416006, Maharashtra, 416006",MBBS,Open,SC,
2024,899204,Deemed/Paid Seats,"Vinayaka Missions Medical College and Hospital, Karaikal,KEEZHAKASAKUDIMEDU KOTTUCHERRY(P.O), KARAIKAL - 609 609, U.T. OF PUDUCHERRY, Puducherry, 609609",MBBS,Open,OBC,
2024,899430,Deemed/Paid Seats,"School of Dental Sciences and KIMSDU, Karad,KARAD, DIST SATARA (MAHARASHTRA STATE) - 415110, Maharashtra, 415110",BDS,Open,SC,
2024,899580,Deemed/Paid Seats,"Sree Balaji Dental College and Hospital, Chennai,VELACHERY MAIN ROAD NARAYANAPURAM, PALLIKARANAI, CHENNAI - 600 100, Tamil Nadu, 600100",BDS,Open,OBC,
2024,899637,Non-Resident Indian,"Institute of Medical Sciences & SUM Hospital, Campus II,At-Nakhara, Po-Phulnakhara Bhubaneswar, Khordha, Odisha, 754001",MBBS,Open,General,
2024,899789,Deemed/Paid Seats,"School of Dental Sciences and KIMSDU, Karad,KARAD, DIST SATARA (MAHARASHTRA STATE) - 415110, Maharashtra, 415110",BDS,Open,General,
2024,899818,Jain Minority Quota,"K M Shah Dental Collegel, SumanDeep Vidyapeeth Vadodara,Sumandeep Vidyapeeth Piparia Waghodia Vadodara Gujarat, Gujarat, 391760",BDS,Open,EWS,
2024,900028,Deemed/Paid Seats,"School of Dental Sciences and KIMSDU, Karad,KARAD, DIST SATARA (MAHARASHTRA STATE) - 415110, Maharashtra, 415110",BDS,Open,EWS,
2024,900099,Deemed/Paid Seats,"Sree Balaji Medical College and Hospital, Chennai,NO 7 WORKS ROAD CHROMEPET CHENNAI, Tamil Nadu, 600044",MBBS,Open,General,
2024,900514,Deemed/Paid Seats,"Sree Balaji Medical College and Hospital, Chennai,NO 7 WORKS ROAD CHROMEPET CHENNAI, Tamil Nadu, 600044",MBBS,Open,General,
2024,900567,Deemed/Paid Seats,"ACS Medical College and Hospital, Chennai,Periyar EVR High Raod, Velappanchavadi Chennai-77, Tamil Nadu, 600077",MBBS,Open,OBC,
2024,900718,Deemed/Paid Seats,"SRM Katt. Dental College and Hospt. Chennai,SRM NAGAR POTHERI KATTANKULATHUR KANCHIPURAM, Tamil Nadu, 603203",BDS,Open,General,
2024,901077,Deemed/Paid Seats,"Sree Balaji Medical College and Hospital, Chennai,NO 7 WORKS ROAD CHROMEPET CHENNAI, Tamil Nadu, 600044",MBBS,Open,OBC,
2024,901131,Deemed/Paid Seats,"Sri Lakshmi Narayana Inst. of Med. Scien., Puducherry,OSUDU, AGARAM VILLAGE KOODAPAKKAM POST, VILLIANUR COMMUNE, PUDUCHERRY, Puducherry, 605502",MBBS,Open,General,
2024,901139,All India,"MIDNAPORE MEDICAL COLLEGE, MIDNAPUR,5 Vidyasagar Road Midnapore 721101 Paschim Medinipur, West Bengal, 721101 PwD",MBBS,EWS,EWS PwD,
2024,901194,Deemed/Paid Seats,"Yenepoya Dental College, Yenepoya,University Road Deralakatte Mangaluru Karnataka, 575018",BDS,Open,OBC,
2024,901507,All India,"SHIMOGA INST. OF MEDICAL SCI., SHIMOGA,SAGAR ROAD, MCGANN HOSPITAL CAMPUS, SHIVAMOGGA, Karnataka, 577201 PwD",MBBS,EWS,EWS PwD,
2024,901593,Deemed/Paid Seats,"Sree Balaji Medical College and Hospital, Chennai,NO 7 WORKS ROAD CHROMEPET CHENNAI, Tamil Nadu, 600044",MBBS,Open,General,
2024,901985,Deemed/Paid Seats,"VELS MEDICAL COLLEGE & HOSPITAL,12-123, Velan Nagar, Manjankaranai Village Periyapalayam Road, Uthukottai Taluk, Tiruvallur Dist., Tamil Nadu, 601102",MBBS,Open,General,
2024,902069,Deemed/Paid Seats,"Sri Lakshmi Narayana Inst. of Med. Scien., Puducherry,OSUDU, AGARAM VILLAGE KOODAPAKKAM POST, VILLIANUR COMMUNE, PUDUCHERRY, Puducherry, 605502",MBBS,Open,SC,
2024,902140,Deemed/Paid Seats,"Sri Lakshmi Narayana Inst. of Med. Scien., Puducherry,OSUDU, AGARAM VILLAGE KOODAPAKKAM POST, VILLIANUR COMMUNE, PUDUCHERRY, Puducherry, 605502",MBBS,Open,General,
2024,902183,Deemed/Paid Seats,"VMS Dental College, Salem,Sankari Main Road NH-47 Ariyanoor, Salem., Tamil Nadu, 636308",BDS,Open,OBC,
2024,902204,Non-Resident Indian,"Institute of Medical Sciences & SUM Hospital, Campus II,At-Nakhara, Po-Phulnakhara Bhubaneswar, Khordha, Odisha, 754001",MBBS,Open,General,
2024,902578,Deemed/Paid Seats,"Vinayaka Missions Medical College and Hospital, Karaikal,KEEZHAKASAKUDIMEDU KOTTUCHERRY(P.O), KARAIKAL - 609 609, U.T. OF PUDUCHERRY, Puducherry, 609609",MBBS,Open,OBC,
2024,902611,Deemed/Paid Seats,"Sri Lakshmi Narayana Inst. of Med. Scien., Puducherry,OSUDU, AGARAM VILLAGE KOODAPAKKAM POST, VILLIANUR COMMUNE, PUDUCHERRY, Puducherry, 605502",MBBS,Open,General,
2024,902797,All India,"Rajah Muthiah Medical College, Annamalai Universit,Government Medical College and Hospital, Cuddalore District, Erstwhile Rajah Muthiah Medical College, Tamil Nadu, PwD PwD 608002",MBBS,Open,General,
2024,902899,Deemed/Paid Seats,"SRM Katt. Dental College and Hospt. Chennai,SRM NAGAR POTHERI KATTANKULATHUR KANCHIPURAM, Tamil Nadu, 603203",BDS,Open,ST,
2024,902941,Deemed/Paid Seats,"Vinayaka Missions Medical College and Hospital, Karaikal,KEEZHAKASAKUDIMEDU KOTTUCHERRY(P.O), KARAIKAL - 609 609, U.T. OF PUDUCHERRY, Puducherry, 609609",MBBS,Open,General,
2024,903007,Deemed/Paid Seats,"Kalinga Institute of Dental Sciences, Bhubaneswar,CAMPUS-5 KUSHABHADRA CAMPUS P.O-KIIT BHUBANESWAR ODISHA, Odisha, 751024",BDS,Open,General,
2024,903011,Deemed/Paid Seats,"Shri Sathya Sai Medical College and RI, Chennai,SBV Chennai Campus, Shri Sathya Sai Nagar, Ammapettai, Chennai, Tamil Nadu, 603108",MBBS,Open,OBC,
2024,903149,Deemed/Paid Seats,"Shri Sathya Sai Medical College and RI, Chennai,SBV Chennai Campus, Shri Sathya Sai Nagar, Ammapettai, Chennai, Tamil Nadu, 603108",MBBS,Open,General,
2024,903268,Deemed/Paid Seats,"BVDU Dental College and Hospital, Sangli,Sangli-Miraj Road, Wanlesswadi Sangli. Maharashtra, 416414",BDS,Open,General,
2024,903591,Deemed/Paid Seats,"Sree Balaji Medical College and Hospital, Chennai,NO 7 WORKS ROAD CHROMEPET CHENNAI, Tamil Nadu, 600044",MBBS,Open,General,
2024,903746,Deemed/Paid Seats,"Dr. DY Patil Dental College and Hosp. Navi Mumbai,Dr. D. Y. Patil Vidyanagar, Sector 7 Nerul, Navi Mumbai, Maharashtra, 400706",BDS,Open,General,
2024,904101,Non-Resident Indian,"Institute of Medical Sciences & SUM Hospital, Campus II,At-Nakhara, Po-Phulnakhara Bhubaneswar, Khordha, Odisha, 754001",MBBS,Open,General,
2024,904138,Deemed/Paid Seats,"K M Shah Dental Collegel, SumanDeep Vidyapeeth Vadodara,Sumandeep Vidyapeeth Piparia Waghodia Vadodara Gujarat, Gujarat, 391760",BDS,Open,General,
2024,904309,Deemed/Paid Seats,"Institute of Dental Sciences, Bhubaneswar,K8, Kalinga Nagar, PO-Mahalaxmi Vihar Bhubaneswar, Odisha, 751003",BDS,Open,General,
2024,904462,Deemed/Paid Seats,"SRM Katt. Dental College and Hospt. Chennai,SRM NAGAR POTHERI KATTANKULATHUR KANCHIPURAM, Tamil Nadu, 603203",BDS,Open,OBC,
2024,904477,Deemed/Paid Seats,"Sri Lakshmi Narayana Inst. of Med. Scien., Puducherry,OSUDU, AGARAM VILLAGE KOODAPAKKAM POST, VILLIANUR COMMUNE, PUDUCHERRY, Puducherry, 605502",MBBS,Open,OBC,
2024,904891,Non-Resident Indian,"Krishna Inst. of Med. Scie., Karad,KARAD, DIST. SATARA (MAHARASHTRA STATE). Maharashtra, 415110",MBBS,Open,General,
2024,904937,Deemed/Paid Seats,"Sri Lakshmi Narayana Inst. of Med. Scien., Puducherry,OSUDU, AGARAM VILLAGE KOODAPAKKAM POST, VILLIANUR COMMUNE, PUDUCHERRY, Puducherry, 605502",MBBS,Open,OBC,
2024,905212,Jain Minority Quota,"K M Shah Dental Collegel, SumanDeep Vidyapeeth Vadodara,Sumandeep Vidyapeeth Piparia Waghodia Vadodara Gujarat, Gujarat, 391760",BDS,Open,EWS,
2024,905303,Non-Resident Indian,"Krishna Inst. of Med. Scie., Karad,KARAD, DIST. SATARA (MAHARASHTRA STATE). Maharashtra, 415110",MBBS,Open,General,
2024,905397,Deemed/Paid Seats,"Sree Balaji Medical College and Hospital, Chennai,NO 7 WORKS ROAD CHROMEPET CHENNAI, Tamil Nadu, 600044",MBBS,Open,OBC,
2024,905864,Deemed/Paid Seats,"VMKV Medical College and Hospital, Salem,Sankari Main Road, NH-47 Seeragapadi, Salem, Tamil Nadu, 636308",MBBS,Open,OBC,
2024,906170,Non-Resident Indian,"Jagadguru Gangadhar Mahaswamigalu Moorusavirmath Medical College, Hubballi,KLE Jagadguru Gangadhar Mahaswamigalu Moorusavirmath Medical College Gabbur Cross Hubballi, Karnataka, 580028",MBBS,Open,General,
2024,906245,Deemed/Paid Seats,"Sree Balaji Medical College and Hospital, Chennai,NO 7 WORKS ROAD CHROMEPET CHENNAI, Tamil Nadu, 600044",MBBS,Open,SC,
2024,906498,Deemed/Paid Seats,"Aarupadai Veedu Medical College and Hospt., Puducherry,PONDY - CUDDALORE MAIN ROAD, KIRUMAMPAKKAM, PUDUCHERRY, Puducherry, 607403",MBBS,Open,General,
2024,906597,Deemed/Paid Seats,"BVDU Dental College and Hospital, Navi Mumbai,Bharati Vidyapeeth Dental College and Hospital, Sec.7, Belapur Navi Mumbai., Maharashtra, 400614",BDS,Open,General,
2024,906958,Deemed/Paid Seats,"Sree Balaji Dental College and Hospital, Chennai,VELACHERY MAIN ROAD NARAYANAPURAM, PALLIKARANAI, CHENNAI - 600 100, Tamil Nadu, 600100",BDS,Open,OBC,
2024,906997,Deemed/Paid Seats,"Yenepoya Dental College, Yenepoya,University Road Deralakatte Mangaluru Karnataka, 575018",BDS,Open,OBC,
2024,907008,Deemed/Paid Seats,"Sree Balaji Medical College and Hospital, Chennai,NO 7 WORKS ROAD CHROMEPET CHENNAI, Tamil Nadu, 600044",MBBS,Open,General,
2024,907321,Deemed/Paid Seats,"ACS Medical College and Hospital, Chennai,Periyar EVR High Raod, Velappanchavadi Chennai-77, Tamil Nadu, 600077",MBBS,Open,General,
2024,907428,Deemed/Paid Seats,"SRM Katt. Dental College and Hospt. Chennai,SRM NAGAR POTHERI KATTANKULATHUR KANCHIPURAM, Tamil Nadu, 603203",BDS,Open,General,
2024,907466,Deemed/Paid Seats,"Sri Lakshmi Narayana Inst. of Med. Scien., Puducherry,OSUDU, AGARAM VILLAGE KOODAPAKKAM POST, VILLIANUR COMMUNE, PUDUCHERRY, Puducherry, 605502",MBBS,Open,ST,
2024,907475,Deemed/Paid Seats,"Sri Siddhartha DentalCollege, Tumkur,AGALAKOTE B H ROAD TUMKUR, Karnataka 572107",BDS,Open,ST,
2024,907545,Deemed/Paid Seats,"Aarupadai Veedu Medical College and Hospt., Puducherry,PONDY - CUDDALORE MAIN ROAD, KIRUMAMPAKKAM, PUDUCHERRY, Puducherry, 607403",MBBS,Open,OBC,
2024,907571,Deemed/Paid Seats,"SRM Katt. Dental College and Hospt. Chennai,SRM NAGAR POTHERI KATTANKULATHUR KANCHIPURAM, Tamil Nadu, 603203",BDS,Open,SC,
2024,907579,All India,"CHHATTISGARH INSTITUTE OF MEDICAL SCIENCES, BILASP,GOND PARA, SADAR BAZAAR BILASPUR - 495001 (CG), Chhattisgarh, 495001",MBBS,ST PwD,ST PwD,
2024,907589,All India,"GMERS Medical College, Navsari,Adarsh Nivasi Shala Campus, At- Khambhlav, Po- Sultanpur, Via- Abrama, Ta - Jalalpore, Dist - Navsar, Gujarat, 396406 PwD",MBBS,OBC,OBC PwD,
2024,907626,Deemed/Paid Seats,"Sree Balaji Medical College and Hospital, Chennai,NO 7 WORKS ROAD CHROMEPET CHENNAI, Tamil Nadu, 600044",MBBS,Open,OBC,
2024,907662,Deemed/Paid Seats,"Dr. DY Patil Dental College and Hosp. Navi Mumbai,Dr. D. Y. Patil Vidyanagar, Sector 7 Nerul, Navi Mumbai, Maharashtra, 400706",BDS,Open,EWS,
2024,907745,Deemed/Paid Seats,"Dr. DY Patil Dental College and Hosp. Navi Mumbai,Dr. D. Y. Patil Vidyanagar, Sector 7 Nerul, Navi Mumbai, Maharashtra, 400706",BDS,Open,General,
2024,907748,Deemed/Paid Seats,"BHAARATH MEDICAL COLLEGE AND HOSPITAL,173, AGARAM MAIN ROAD SELAIYUR, TAMBARAM CHENNAI - 600073, Tamil Nadu, 600073",MBBS,Open,ST,
2024,907776,Deemed/Paid Seats,"ACS Medical College and Hospital, Chennai,Periyar EVR High Raod, Velappanchavadi Chennai-77, Tamil Nadu, 600077",MBBS,Open,OBC,
2024,907936,Deemed/Paid Seats,"Sree Balaji Medical College and Hospital, Chennai,NO 7 WORKS ROAD CHROMEPET CHENNAI, Tamil Nadu, 600044",MBBS,Open,OBC,
2024,907986,Deemed/Paid Seats,"BVDU Dental College and Hospital, Navi Mumbai,Bharati Vidyapeeth Dental College and Hospital, Sec.7, Belapur Navi Mumbai., Maharashtra, 400614",BDS,Open,EWS,
2024,908747,Deemed/Paid Seats,"Indira Gandhi Institute of Dental Sciences, Pondicherry,SBV Pondicherry Campus Pillaiyarkuppam,, Puducherry, 607402",BDS,Open,General,
2024,908784,Deemed/Paid Seats,"Thaimoogambigai Dental College and Hsopt. Chennai,Golden George Nagar Mogappair, Chennai 600 107, Tamil Nadu, 600107",BDS,Open,OBC,
2024,908937,Deemed/Paid Seats,"Yenepoya Dental College, Yenepoya,University Road Deralakatte Mangaluru Karnataka, 575018",BDS,Open,OBC,
2024,909212,Deemed/Paid Seats,"SATHYABAMA UNIV. Dental College and Hospt. Chennai,JEPPIAAR NAGAR RAJIV GANDHI SALAI, CHENNAI, Tamil Nadu, 600119",BDS,Open,OBC,
2024,909513,Deemed/Paid Seats,"Sree Balaji Medical College and Hospital, Chennai,NO 7 WORKS ROAD CHROMEPET CHENNAI, Tamil Nadu, 600044",MBBS,Open,General,
